# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon Feb 16 13:52:48 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHKLMN</i> (cf. Bessell 1990 + Bessell & Brett 1988)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  UXmag   BXmag   Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag    Lmag    L'mag   Mmag
0.0152 0.01508 7.00000 1.0668245554 2.4859025150    1.066 -0.218  3.6681  4.308    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.314 7.964 6.834 6.866 5.799 5.123 4.596 3.869 3.262 3.173 3.127 3.121 3.219
0.0152 0.01508 7.00000 1.0993057489 2.4915633398    1.099 -0.167  3.6758  4.301    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.188 7.655 6.615 6.646 5.616 4.971 4.465 3.766 3.186 3.101 3.057 3.051 3.143
0.0152 0.01508 7.00000 1.1000000238 2.4916801480    1.099 -0.166  3.6760  4.301    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.185 7.648 6.611 6.641 5.612 4.967 4.462 3.764 3.184 3.099 3.055 3.049 3.141
0.0152 0.01508 7.00000 1.1499999762 2.4996678137    1.149 -0.092  3.6876  4.293    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.999 7.210 6.298 6.326 5.350 4.749 4.271 3.614 3.072 2.993 2.952 2.947 3.031
0.0152 0.01508 7.00000 1.2000000477 2.5068948796    1.200 -0.012  3.7000  4.280    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.799 6.753 5.975 6.001 5.079 4.521 4.070 3.455 2.949 2.877 2.840 2.836 2.912
0.0152 0.01508 7.00000 1.2176482677 2.5092833767    1.217  0.017  3.7043  4.275    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.727 6.598 5.865 5.891 4.986 4.442 4.000 3.399 2.906 2.836 2.799 2.795 2.869
0.0152 0.01508 7.00000 1.2500000000 2.5134610955    1.250  0.074  3.7128  4.264    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.584 6.294 5.649 5.674 4.803 4.285 3.858 3.286 2.818 2.751 2.717 2.713 2.781
0.0152 0.01508 7.00000 1.2781765461 2.5169021988    1.278  0.126  3.7202  4.251    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.454 6.028 5.459 5.482 4.640 4.144 3.732 3.183 2.736 2.672 2.640 2.637 2.701
0.0152 0.01508 7.00000 1.2999999523 2.5194498592    1.300  0.169  3.7262  4.240    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.348 5.819 5.308 5.330 4.512 4.032 3.629 3.099 2.668 2.607 2.577 2.573 2.634
0.0152 0.01508 7.00000 1.3310087919 2.5229051077    1.331  0.233  3.7347  4.220    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.187 5.516 5.084 5.105 4.321 3.864 3.476 2.972 2.564 2.506 2.479 2.476 2.533
0.0152 0.01508 7.00000 1.3500001431 2.5249313723    1.350  0.275  3.7402  4.206    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.082 5.323 4.939 4.960 4.197 3.754 3.376 2.889 2.494 2.439 2.414 2.412 2.465
0.0152 0.01508 7.00000 1.3763793707 2.5276394662    1.377  0.338  3.7479  4.182    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.924 5.039 4.731 4.750 4.018 3.595 3.229 2.764 2.388 2.336 2.314 2.311 2.359
0.0152 0.01508 7.00000 1.4000000954 2.5299650415    1.400  0.400  3.7550  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.771 4.775 4.531 4.549 3.846 3.442 3.088 2.643 2.283 2.235 2.215 2.213 2.255
0.0152 0.01508 7.00000 1.4118107557 2.5310943551    1.412  0.432  3.7587  4.143    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.691 4.640 4.427 4.445 3.757 3.362 3.014 2.579 2.228 2.182 2.163 2.160 2.200
0.0152 0.01508 7.00000 1.4361298084 2.5333525651    1.436  0.503  3.7665  4.110    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.511 4.356 4.199 4.215 3.562 3.186 2.851 2.436 2.103 2.061 2.044 2.042 2.076
0.0152 0.01508 7.00000 1.4500000477 2.5346015836    1.450  0.547  3.7712  4.089    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.403 4.188 4.062 4.077 3.445 3.080 2.753 2.351 2.029 1.988 1.973 1.971 2.000
0.0152 0.01508 7.00000 1.4550570250 2.5350501592    1.455  0.563  3.7729  4.082    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.363 4.127 4.011 4.027 3.401 3.041 2.717 2.319 2.001 1.961 1.947 1.944 1.973
0.0152 0.01508 7.00000 1.4748200178 2.5367693450    1.475  0.626  3.7800  4.053    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.205 3.886 3.810 3.824 3.231 2.887 2.574 2.196 1.893 1.857 1.844 1.842 1.864
0.0152 0.01508 7.00000 1.4944761992 2.5384274760    1.495  0.689  3.7873  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.047 3.658 3.612 3.626 3.064 2.736 2.436 2.075 1.788 1.755 1.743 1.741 1.757
0.0152 0.01508 7.00000 1.5000000000 2.5388844597    1.500  0.706  3.7895  4.018    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.004 3.594 3.557 3.570 3.018 2.695 2.398 2.043 1.761 1.728 1.716 1.714 1.729
0.0152 0.01508 7.00000 1.5137863159 2.5400082875    1.514  0.750  3.7951  4.001    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.896 3.439 3.419 3.432 2.904 2.592 2.305 1.963 1.692 1.661 1.650 1.648 1.660
0.0152 0.01508 7.00000 1.5348736048 2.5416824403    1.535  0.814  3.8043  3.980    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.736 3.208 3.211 3.222 2.734 2.443 2.172 1.852 1.600 1.572 1.562 1.560 1.566
0.0152 0.01508 7.00000 1.5499999523 2.5428511323    1.550  0.857  3.8117  3.970    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.627 3.050 3.066 3.076 2.619 2.343 2.084 1.781 1.545 1.520 1.510 1.508 1.511
0.0152 0.01508 7.00000 1.5521373749 2.5430141629    1.552  0.863  3.8128  3.969    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.612 3.029 3.045 3.056 2.602 2.329 2.072 1.772 1.537 1.513 1.503 1.501 1.504
0.0152 0.01508 7.00000 1.5697859526 2.5443408083    1.570  0.910  3.8228  3.967    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.495 2.865 2.885 2.894 2.477 2.222 1.983 1.707 1.493 1.470 1.462 1.460 1.461
0.0152 0.01508 7.00000 1.5853588581 2.5454832588    1.585  0.946  3.8331  3.977    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.406 2.734 2.754 2.763 2.380 2.144 1.923 1.670 1.477 1.457 1.449 1.447 1.447
0.0152 0.01508 7.00000 1.6000000238 2.5465340628    1.600  0.973  3.8440  3.996    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.336 2.632 2.646 2.653 2.304 2.089 1.887 1.659 1.487 1.468 1.462 1.460 1.458
0.0152 0.01508 7.00000 1.6081031561 2.5471061787    1.608  0.987  3.8507  4.012    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.303 2.579 2.589 2.596 2.267 2.064 1.875 1.661 1.502 1.484 1.479 1.477 1.475
0.0152 0.01508 7.00000 1.6123716831 2.5474048971    1.612  0.993  3.8543  4.021    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.720e-03 -1.000 1.527e-02 2.287 2.555 2.562 2.569 2.249 2.054 1.871 1.665 1.513 1.495 1.490 1.488 1.487
0.0152 0.01508 7.00000 1.6263760328 2.5483722937    1.626  0.996  3.8628  4.056    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.280 2.528 2.530 2.536 2.240 2.060 1.892 1.705 1.568 1.552 1.547 1.546 1.544
0.0152 0.01508 7.00000 1.6488667727 2.5498864417    1.648  0.981  3.8720  4.113    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.316 2.546 2.544 2.550 2.276 2.112 1.961 1.793 1.671 1.657 1.653 1.652 1.650
0.0152 0.01508 7.00000 1.6500000954 2.5499614852    1.649  0.980  3.8723  4.116    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.319 2.548 2.546 2.552 2.278 2.116 1.965 1.798 1.677 1.662 1.658 1.657 1.656
0.0152 0.01508 7.00000 1.6529583931 2.5501568129    1.652  0.977  3.8733  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.327 2.554 2.551 2.557 2.286 2.125 1.976 1.811 1.692 1.677 1.673 1.672 1.671
0.0152 0.01508 7.00000 1.6668877602 2.5510658226    1.666  0.952  3.8741  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.390 2.614 2.615 2.621 2.351 2.190 2.042 1.878 1.760 1.746 1.742 1.741 1.740
0.0152 0.01508 7.00000 1.6792864799 2.5518603730    1.679  0.928  3.8732  4.180    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.451 2.674 2.681 2.687 2.413 2.250 2.100 1.934 1.813 1.799 1.796 1.795 1.793
0.0152 0.01508 7.00000 1.6922913790 2.5526793987    1.691  0.907  3.8718  4.199    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.503 2.727 2.738 2.744 2.466 2.300 2.147 1.978 1.855 1.841 1.837 1.836 1.835
0.0152 0.01508 7.00000 1.7000000477 2.5531580802    1.699  0.901  3.8715  4.205    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.518 2.742 2.755 2.761 2.481 2.315 2.160 1.991 1.867 1.853 1.850 1.848 1.847
0.0152 0.01508 7.00000 1.7137007713 2.5539966371    1.713  0.892  3.8710  4.216    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.540 2.763 2.779 2.785 2.504 2.336 2.181 2.011 1.885 1.872 1.868 1.867 1.866
0.0152 0.01508 7.00000 1.7366678715 2.5553682722    1.736  0.899  3.8729  4.223    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.524 2.744 2.758 2.764 2.488 2.323 2.172 2.005 1.883 1.870 1.866 1.865 1.864
0.0152 0.01508 7.00000 1.7500000000 2.5561455243    1.749  0.920  3.8772  4.222    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.470 2.685 2.693 2.698 2.433 2.277 2.133 1.976 1.862 1.849 1.846 1.844 1.843
0.0152 0.01508 7.00000 1.7726517916 2.5574353282    1.772  0.955  3.8844  4.221    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.381 2.588 2.584 2.590 2.343 2.201 2.071 1.928 1.827 1.814 1.811 1.811 1.810
0.0152 0.01508 7.00000 1.7999999523 2.5589429085    1.799  1.006  3.8959  4.223    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.398e-04 6.719e-03 -1.000 1.527e-02 2.256 2.450 2.430 2.435 2.219 2.099 1.990 1.870 1.787 1.776 1.774 1.773 1.773
0.0152 0.01508 7.00000 1.8056607246 2.5592484081    1.805  1.016  3.8985  4.224    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 2.229 2.421 2.397 2.402 2.193 2.078 1.974 1.858 1.780 1.768 1.766 1.766 1.765
0.0152 0.01508 7.00000 1.8411393166 2.5611140128    1.840  1.088  3.9181  4.239    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 2.050 2.224 2.180 2.184 2.029 1.950 1.880 1.799 1.748 1.739 1.737 1.737 1.737
0.0152 0.01508 7.00000 1.8500000238 2.5615671203    1.849  1.107  3.9237  4.245    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 2.002 2.172 2.126 2.129 1.989 1.920 1.859 1.787 1.743 1.734 1.732 1.732 1.732
0.0152 0.01508 7.00000 1.8695551157 2.5625496472    1.868  1.148  3.9365  4.260    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 1.900 2.058 2.015 2.018 1.910 1.861 1.818 1.767 1.736 1.728 1.727 1.727 1.728
0.0152 0.01508 7.00000 1.9000000954 2.5640331317    1.899  1.191  3.9521  4.286    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.526e-02 1.793 1.939 1.916 1.918 1.844 1.814 1.790 1.762 1.745 1.740 1.739 1.739 1.740
0.0152 0.01508 7.00000 1.9294158220 2.5654154431    1.929  1.215  3.9636  4.315    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.526e-02 1.734 1.874 1.873 1.875 1.822 1.804 1.791 1.779 1.770 1.767 1.768 1.768 1.769
0.0152 0.01508 7.00000 1.9500001669 2.5663542767    1.950  1.224  3.9677  4.327    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.397e-04 6.719e-03 -1.000 1.527e-02 1.711 1.850 1.858 1.860 1.814 1.799 1.791 1.784 1.777 1.775 1.776 1.776 1.777
0.0152 0.01508 7.00000 1.9899659157 2.5681134577    1.990  1.247  3.9758  4.345    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.525e-02 1.653 1.792 1.820 1.821 1.788 1.780 1.778 1.782 1.780 1.779 1.782 1.782 1.783
0.0152 0.01508 7.00000 2.0000000000 2.5685424513    2.000  1.254  3.9774  4.347    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.755e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.525e-02 1.635 1.775 1.806 1.807 1.777 1.770 1.770 1.775 1.774 1.774 1.776 1.777 1.778
0.0152 0.01508 7.00000 2.0499999523 2.5706083333    2.050  1.278  3.9839  4.359    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.397e-04 6.718e-03 -1.000 1.527e-02 1.575 1.716 1.763 1.764 1.744 1.742 1.746 1.759 1.761 1.763 1.767 1.767 1.769
0.0152 0.01508 7.00000 2.0825653076 2.5718926831    2.082  1.303  3.9888  4.361    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 1.513 1.656 1.715 1.716 1.703 1.705 1.713 1.732 1.736 1.739 1.744 1.744 1.746
0.0152 0.01508 7.00000 2.0999999046 2.5725614918    2.099  1.317  3.9917  4.361    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 1.477 1.620 1.687 1.687 1.680 1.683 1.693 1.715 1.721 1.724 1.729 1.730 1.732
0.0152 0.01508 7.00000 2.1500000954 2.5744105556    2.149  1.358  3.9996  4.362    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 1.374 1.521 1.610 1.610 1.613 1.621 1.637 1.668 1.677 1.683 1.689 1.690 1.693
0.0152 0.01508 7.00000 2.2000000477 2.5761632879    2.199  1.399  4.0073  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.718e-03 -1.000 1.527e-02 1.274 1.425 1.536 1.535 1.550 1.561 1.581 1.621 1.633 1.641 1.649 1.650 1.653
0.0152 0.01508 7.00000 2.2500000000 2.5778267375    2.249  1.438  4.0147  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 1.176 1.332 1.465 1.464 1.488 1.503 1.527 1.575 1.590 1.600 1.610 1.611 1.615
0.0152 0.01508 7.00000 2.2999999523 2.5794072884    2.299  1.475  4.0218  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 1.082 1.242 1.398 1.397 1.428 1.446 1.475 1.530 1.548 1.560 1.571 1.572 1.576
0.0152 0.01508 7.00000 2.4000000954 2.5823423892    2.399  1.548  4.0353  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.093e-01 2.754e-01 2.709e-03 7.396e-04 6.717e-03 -1.000 1.527e-02 0.900 1.072 1.271 1.269 1.315 1.338 1.373 1.442 1.465 1.481 1.494 1.496 1.501
0.0152 0.01508 7.00000 2.5999999046 2.5874412955    2.600  1.683  4.0601  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.563 0.760 1.041 1.038 1.106 1.135 1.181 1.276 1.306 1.328 1.347 1.350 1.356
0.0152 0.01508 7.00000 2.7468900681 2.5906473682    2.747  1.775  4.0766  4.360    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.332 0.550 0.886 0.883 0.962 0.995 1.047 1.158 1.192 1.219 1.241 1.243 1.251
0.0152 0.01508 7.00000 2.8000001907 2.5917117867    2.800  1.807  4.0822  4.359    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.252 0.478 0.832 0.829 0.912 0.946 1.000 1.116 1.152 1.180 1.203 1.206 1.213
0.0152 0.01508 7.00000 3.0000000000 2.5953341962    3.000  1.922  4.1024  4.354    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.036 0.224 0.642 0.639 0.734 0.772 0.833 0.967 1.008 1.040 1.067 1.070 1.079
0.0152 0.01508 7.00000 3.0074486732 2.5954584447    3.008  1.927  4.1031  4.354    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.046 0.215 0.635 0.632 0.727 0.766 0.827 0.962 1.003 1.035 1.062 1.065 1.074
0.0152 0.01508 7.00000 3.2000000477 2.5984409005    3.199  2.029  4.1209  4.349    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.304 -0.004 0.468 0.465 0.569 0.612 0.678 0.828 0.873 0.909 0.938 0.942 0.952
0.0152 0.01508 7.00000 3.4000000954 2.6011310876    3.398  2.129  4.1378  4.343    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.554 -0.213 0.305 0.302 0.416 0.462 0.533 0.697 0.745 0.784 0.817 0.820 0.831
0.0152 0.01508 7.00000 3.6000001431 2.6034804607    3.598  2.223  4.1533  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.788 -0.406 0.153 0.149 0.271 0.320 0.397 0.572 0.623 0.665 0.700 0.704 0.716
0.0152 0.01508 7.00000 3.7569794655 2.6051243872    3.755  2.293  4.1649  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.963 -0.546 0.040 0.036 0.164 0.216 0.296 0.480 0.534 0.578 0.615 0.619 0.631
0.0152 0.01508 7.00000 3.8000001907 2.6055477311    3.798  2.312  4.1681  4.330    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.010 -0.584 0.010 0.006 0.136 0.189 0.269 0.455 0.510 0.555 0.592 0.597 0.608
0.0152 0.01508 7.00000 4.0000000000 2.6073790840    4.001  2.395  4.1817  4.324    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.218 -0.750 -0.124 -0.129 0.008 0.064 0.149 0.344 0.402 0.449 0.488 0.493 0.505
